Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Assembly	De Bruijn Graph Assembly	https://training.galaxyproject.org//topics/assembly/tutorials/debruijn-graph-assembly/tutorial.html		Sequence assembly visualisation, Sequence assembly, De-novo assembly, Genome assembly, Formatting, Optimisation and refinement	2017-05-24	2026-01-07	26	True	True	False	True	velvetoptimiser, spades, velvetg, fasta-stats, velveth, bandage_image	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)	Galaxy@AuBi, UseGalaxy.be, UseGalaxy.cz	0		3567600	8616841	10.683333333333334	0
Assembly	Hybrid genome assembly - Nanopore and Illumina	https://training.galaxyproject.org//topics/assembly/tutorials/hybrid_denovo_assembly/tutorial.html		Sequence assembly validation, Sequence assembly, De-novo assembly, Sequence alignment, Genome assembly, Mapping assembly, Aggregation, Generation, Cross-assembly, Genome indexing, Read mapping, Analysis, Sequencing quality control, Read alignment, Visualisation, Validation	2025-11-03	2025-11-06	2	True	False	False	True	pilon, bwa_mem, unicycler, busco, quast, multiqc, flye	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	GalaxyTrakr, UseGalaxy.no	0		851	1018	4.25	0
Assembly	Unicycler assembly of SARS-CoV-2 genome with preprocessing to remove human genome reads	https://training.galaxyproject.org//topics/assembly/tutorials/assembly-with-preprocessing/tutorial.html		Pairwise sequence alignment, Scatter plot plotting, Genome assembly, Aggregation, Box-Whisker plot plotting, Sequence assembly visualisation, Sequence contamination filtering, Read mapping, Sequencing quality control, Data handling, Sequence file editing, Validation	2020-04-21	2025-05-15	14	True	True	True	True	minimap2, bowtie2, nanoplot, seqtk_sample, samtools_stats, fasta_filter_by_length, collapse_dataset, unicycler, bandage_info, fastp, samtools_fastx, fasterq_dump, multiqc, __ZIP_COLLECTION__, samtools_view, bandage_image	UseGalaxy.org.au, UseGalaxy.eu	Galaxy@AuBi, MISSISSIPPI, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	0		3567150	8616573	10.683333333333334	0
Assembly	An introduction to get started in genome assembly and annotation	https://training.galaxyproject.org//topics/assembly/tutorials/get-started-genome-assembly/slides.html			2021-11-30	2023-10-23	7	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3079229	6981015	2.066666666666667	0
Assembly	Genome assembly and assembly QC - Introduction short version	https://training.galaxyproject.org//topics/assembly/tutorials/assembly_and_qc_short/slides.html			2025-04-22	2026-02-12	4	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1105610	1897089	1.25	0
Assembly	Deeper look into Genome Assembly algorithms	https://training.galaxyproject.org//topics/assembly/tutorials/algorithms-introduction/slides.html			2021-01-12	2021-01-12	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3539972	8537533	2.15	0
Climate	Ocean's variables study	https://training.galaxyproject.org//topics/climate/tutorials/ocean-variables/tutorial.html			2023-11-29	2025-05-10	5	True	False	False	True	divand_full_analysis, interactive_tool_odv, interactive_tool_divand	UseGalaxy.eu		0		264	311	11.75	0
Climate	Nitrate DMQC for autonomous platforms such as Argo floats	https://training.galaxyproject.org//topics/climate/tutorials/ocean_qcv_analysis/tutorial.html			2025-08-08	2025-09-16	3	True	False	False	True	tool_odv, tool_biogeochemical_calibration, tool_odv_history, interactive_tool_odv, harmonize_insitu_to_netcdf	UseGalaxy.eu		0		90	103	10.8	0
Climate	Analyse Argo data	https://training.galaxyproject.org//topics/climate/tutorials/argo_pangeo/tutorial.html			2024-03-24	2025-05-10	2	True	False	False	True	argo_getdata, interactive_tool_odv, timeseries_extraction, xarray_coords_info, xarray_metadata_info	UseGalaxy.eu		0		360	422	8.933333333333334	0
Climate	Pangeo ecosystem 101 for everyone - Introduction to Xarray Galaxy Tools	https://training.galaxyproject.org//topics/climate/tutorials/pangeo/tutorial.html		Visualisation	2022-02-18	2025-05-10	6	True	True	True	True	regexColumn1, ggplot2_point, xarray_mapplot, xarray_metadata_info, xarray_netcdf2netcdf, __MERGE_COLLECTION__, xarray_coords_info, xarray_select, climate_stripes, graphicsmagick_image_montage, __EXTRACT_DATASET__	UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz	0		2954023	6581176	12.016666666666667	0
Climate	Functionally Assembled Terrestrial Ecosystem Simulator (FATES)	https://training.galaxyproject.org//topics/climate/tutorials/fates/tutorial.html		Visualisation	2020-10-25	2025-05-10	18	True	True	True	True	__EXTRACT_DATASET__, xarray_select, interactive_tool_panoply, tp_find_and_replace, ggplot2_point, ctsm_fates, xarray_metadata_info	UseGalaxy.eu, UseGalaxy.org (Main)		0		3562311	8608467	8.116666666666667	0
Climate	Pangeo Notebook in Galaxy - Introduction to Xarray	https://training.galaxyproject.org//topics/climate/tutorials/pangeo-notebook/tutorial.html			2022-02-18	2025-05-10	11	True	True	True	True	interactive_tool_pangeo_notebook	UseGalaxy.eu		0		2954295	6581745	8.7	0
Climate	Sentinel 5P data visualisation	https://training.galaxyproject.org//topics/climate/tutorials/sentinel5_data/tutorial.html			2024-01-26	2025-05-10	2	True	False	False	True	interactive_tool_copernicus_notebook, interactive_tool_panoply, interactive_tool_copernicus			0		356	404	5.05	0
Climate	Getting your hands-on climate data	https://training.galaxyproject.org//topics/climate/tutorials/climate-101/tutorial.html		Visualisation	2020-04-30	2025-05-10	14	True	False	False	True	tp_awk_tool, psy_maps, cds_essential_variability, Grep1, climate_stripes, interactive_tool_panoply, datamash_ops, ggplot2_point	UseGalaxy.eu		0		1134	1545	6.9	0
Climate	Introduction to climate data	https://training.galaxyproject.org//topics/climate/tutorials/introduction/slides.html			2020-10-11	2025-05-10	2	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560767	8606069	2.15	0
Climate	Collaboration with JupyterGIS	https://training.galaxyproject.org//topics/climate/tutorials/jupytergis_collaboration/tutorial.html			2025-04-03	2025-05-10	4	True	False	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		222	269	6.55	0
Climate	Getting your hands-on earth data	https://training.galaxyproject.org//topics/climate/tutorials/earth_system/tutorial.html			2024-10-04	2025-05-10	2	True	False	False	False	argo_getdata, c3s, obis_data, spocc_occ	UseGalaxy.eu	UseGalaxy.be	0		158	195	9.566666666666666	0
Climate	Functionally Assembled Terrestrial Ecosystem Simulator (FATES) with Galaxy Climate JupyterLab	https://training.galaxyproject.org//topics/climate/tutorials/fates-jupyterlab/tutorial.html			2020-10-25	2025-05-10	16	True	False	False	False	interactive_tool_jupyter_notebook	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)		0		583	993	8.616666666666667	0
Climate	Ocean Data View (ODV)	https://training.galaxyproject.org//topics/climate/tutorials/ocean-data-view/tutorial.html			2023-11-27	2025-05-10	2	True	False	False	False	interactive_tool_odv	UseGalaxy.eu, UseGalaxy.fr		0		489	589	4.466666666666667	0
Climate	Visualize Climate data with Panoply netCDF viewer	https://training.galaxyproject.org//topics/climate/tutorials/panoply/tutorial.html			2020-03-05	2025-05-10	18	True	False	False	False	interactive_tool_panoply	UseGalaxy.eu, UseGalaxy.org (Main)		0		6688	10724	1.6333333333333333	0
Galaxy Community Building	Creation of a Galaxy tutorial table for your community	https://training.galaxyproject.org//topics/community/tutorials/community-tutorial-table/tutorial.html			2025-09-17	2025-10-28	2	True	False	False	False				0		48	52	7.3	0
Galaxy Community Building	Creation of the labs in the different Galaxy instances for your community	https://training.galaxyproject.org//topics/community/tutorials/community-lab/tutorial.html			2025-10-04	2026-01-28	4	True	False	False	False				0		82	103	8.683333333333334	0
Galaxy Community Building	Creation of resources listing Galaxy workflow for your community	https://training.galaxyproject.org//topics/community/tutorials/community-workflow-table/tutorial.html			2025-09-17	2025-11-27	3	True	False	False	False				0		36	38	6.916666666666667	0
Galaxy Community Building	What's a Special Interest Group?	https://training.galaxyproject.org//topics/community/tutorials/sig_define/tutorial.html			2024-07-08	2024-12-20	3	True	False	False	False				0		151	191	8.716666666666667	0
Galaxy Community Building	Creating community content	https://training.galaxyproject.org//topics/community/tutorials/community_content/tutorial.html			2024-12-20	2024-12-20	4	True	False	False	False				0		110	126	10.116666666666667	0
Galaxy Community Building	Creation of resources listing all the tools and their metadata relevant to your community	https://training.galaxyproject.org//topics/community/tutorials/community-tool-table/tutorial.html			2024-03-13	2025-10-28	5	True	False	False	False				0		129	154	6.9	0
Galaxy Community Building	Make your tools available on your subdomain	https://training.galaxyproject.org//topics/community/tutorials/tools_subdomains/tutorial.html			2024-12-03	2024-12-20	2	True	False	False	False				0		61	76	7.966666666666667	0
Galaxy Community Building	Creating a Special Interest Group	https://training.galaxyproject.org//topics/community/tutorials/sig_create/tutorial.html			2024-07-08	2024-12-20	2	True	False	False	False				0		188	203	7.8	0
Computational chemistry	High Throughput Molecular Dynamics and Analysis	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/htmd-analysis/tutorial.html			2020-05-20	2025-04-08	19	True	False	True	True	get_pdb, gmx_sim, bio3d_rmsf, bio3d_pca, gmx_energy, vmd_hbonds, gmx_editconf, tp_grep_tool, bio3d_pca_visualize, gmx_setup, gmx_merge_topology_files, bio3d_rmsd, md_converter, mdanalysis_cosine_analysis, gmx_em, gmx_solvate, ambertools_acpype, openbabel_compound_convert	UseGalaxy.org.au, UseGalaxy.org (Main)	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no	0		11402	19752	4.866666666666666	0
Computational chemistry	Protein target prediction of a bioactive ligand with Align-it and ePharmaLib	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/zauberkugel/tutorial.html			2022-02-15	2024-06-14	10	True	False	False	True	rdconf, split_file_to_collection, sort1, tp_cat, ctb_alignit, openbabel_addh	UseGalaxy.cz		0		1346	1917	7.316666666666666	0
Computational chemistry	Data management in Medicinal Chemistry	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/med-chem-data/tutorial.html			2024-01-08	2024-09-13	4	True	False	True	True	get_pdb, ctb_im_rxn_maker, md_converter, ctb_silicos_qed, openbabel_svg_depiction, chembl, openbabel_compound_convert	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.be, UseGalaxy.no	0		543	646	9.083333333333334	0
Computational chemistry	Protein-ligand docking	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/cheminformatics/tutorial.html			2019-10-19	2025-12-04	17	True	False	False	True	fpocket, prepare_box, openbabel_compound_convert, ctb_chemfp_mol2fps, ctb_filter, ctb_chemfp_nxn_clustering, tp_grep_tool, ctb_change_title, tp_cat, ctb_remDuplicates, ctb_chemfp_butina_clustering, ctb_np-likeness-calculator, collapse_dataset, prepare_receptor, ctb_compound_convert, ctb_remIons, openbabel_svg_depiction, chembl, sdf_to_tab, get_pdb, docking, ctb_obgrep, ctb_online_data_fetch, tp_find_and_replace		UseGalaxy.org (Main)	0		20632	34832	3.1666666666666665	0
Computational chemistry	Virtual screening of the SARS-CoV-2 main protease with rxDock and pose scoring	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/covid19-docking/tutorial.html			2020-03-27	2023-11-09	10	True	False	False	True	rdock_rbdock, xchem_transfs_scoring, xchem_pose_scoring, sucos_max_score, rxdock_rbcavity, collapse_dataset, ctb_frankenstein_ligand, split_file_to_collection, rxdock_rbdock, enumerate_charges, rdock_rbcavity, openbabel_compound_convert			0		3270	5328	8.2	0
Computational chemistry	Running molecular dynamics simulations using NAMD	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/md-simulation-namd/tutorial.html			2019-06-03	2023-11-09	9	True	False	False	True	namd_nvt, setup, minimizer, namd_npt			0		4359	7223	3.8333333333333335	0
Computational chemistry	Running molecular dynamics simulations using GROMACS	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/md-simulation-gromacs/tutorial.html			2019-06-03	2023-11-09	15	True	False	False	True	get_pdb, gmx_sim, gmx_editconf, tp_grep_tool, gmx_setup, gmx_em, gmx_solvate	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.org (Main)	Galaxy@AuBi, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.no	0		27772	49056	2.45	0
Computational chemistry	Analysis of molecular dynamics simulations	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/analysis-md-simulations/tutorial.html			2019-06-03	2023-11-09	13	True	False	False	True	bio3d_rmsf, bio3d_pca, mdanalysis_distance, mdanalysis_rdf, bio3d_rmsd, mdanalysis_cosine_analysis, mdanalysis_ramachandran_plot, mdanalysis_dihedral	UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	Galaxy@AuBi, UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.no	0		33144	58356	2.3333333333333335	0
Computational chemistry	Setting up molecular systems	https://training.galaxyproject.org//topics/computational-chemistry/tutorials/setting-up-molecular-systems/tutorial.html			2019-06-03	2023-11-09	14	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1904	2549	9.55	0
Contributing to the Galaxy Training Material	Overview of the Galaxy Training Material	https://training.galaxyproject.org//topics/contributing/tutorials/introduction/slides.html			2017-06-25	2025-03-14	2	False	True	False	False				0		3560767	8606073	2.15	0
Contributing to the Galaxy Training Material	Contributing to the Galaxy Training Network with GitHub	https://training.galaxyproject.org//topics/contributing/tutorials/github-contribution/tutorial.html			2017-06-12	2025-03-14	2	True	True	False	False				0		3560932	8606257	12.516666666666667	0
Contributing to the Galaxy Training Material	Teaching Python	https://training.galaxyproject.org//topics/contributing/tutorials/python/tutorial.html			2022-10-19	2023-11-23	4	True	False	False	False				0		356	664	8.716666666666667	0
Contributing to the Galaxy Training Material	Principles of learning and how they apply to training and teaching	https://training.galaxyproject.org//topics/contributing/tutorials/learning-principles/tutorial.html			2022-09-23	2025-03-11	17	True	False	False	False				0		5592	6706	1.4833333333333334	0
Contributing to the Galaxy Training Material	FAIR-by-Design methodology	https://training.galaxyproject.org//topics/contributing/tutorials/fair-by-design/tutorial.html			2024-10-17	2024-10-17	1	True	False	False	False				0		65	71	3.3	0
Contributing to the Galaxy Training Material	Tools, Data, and Workflows for tutorials	https://training.galaxyproject.org//topics/contributing/tutorials/create-new-tutorial-technical/tutorial.html			2017-06-25	2025-04-08	26	True	False	False	False				0		586	778	13.5	0
Contributing to the Galaxy Training Material	GTN Metadata	https://training.galaxyproject.org//topics/contributing/tutorials/schemas/tutorial.html			2022-06-02	2024-10-15	8	True	False	False	False				0		289	376	13.6	0
Contributing to the Galaxy Training Material	Adding auto-generated video to your slides	https://training.galaxyproject.org//topics/contributing/tutorials/slides-with-video/tutorial.html			2020-10-20	2023-11-09	12	True	False	False	False				0		293	376	14.25	0
Contributing to the Galaxy Training Material	Design and plan session, course, materials	https://training.galaxyproject.org//topics/contributing/tutorials/design/tutorial.html			2022-09-23	2025-03-11	12	True	False	False	False				0		668	880	9.65	0
Contributing to the Galaxy Training Material	Updating diffs in admin training	https://training.galaxyproject.org//topics/contributing/tutorials/admin-knitting/tutorial.html			2021-06-07	2023-11-23	9	True	False	False	False				0		88	130	11.783333333333333	0
Contributing to the Galaxy Training Material	Including a new topic	https://training.galaxyproject.org//topics/contributing/tutorials/create-new-topic/tutorial.html			2018-06-04	2025-12-01	33	True	False	False	False				0		1284	1744	3.5166666666666666	0
Contributing to the Galaxy Training Material	Creating Interactive Galaxy Tours	https://training.galaxyproject.org//topics/contributing/tutorials/create-new-tutorial-tours/tutorial.html			2017-06-25	2025-04-08	13	True	False	False	False				0		323	481	12.916666666666666	0
Contributing to the Galaxy Training Material	Generating PDF artefacts of the website	https://training.galaxyproject.org//topics/contributing/tutorials/generating-pdf/tutorial.html			2018-06-04	2023-11-09	12	True	False	False	False				0		91	109	18.65	0
Contributing to the Galaxy Training Material	Contributing with GitHub via its interface	https://training.galaxyproject.org//topics/contributing/tutorials/github-interface-contribution/tutorial.html			2018-06-12	2023-11-09	17	True	False	False	False				0		707	1059	12.616666666666667	0
Contributing to the Galaxy Training Material	Preview the GTN website as you edit your training material	https://training.galaxyproject.org//topics/contributing/tutorials/rendering_gtn/tutorial.html			2025-03-14	2026-02-04	4	True	False	True	False				0		511	684	10.966666666666667	0
Contributing to the Galaxy Training Material	Adding Quizzes to your Tutorial	https://training.galaxyproject.org//topics/contributing/tutorials/create-new-tutorial-quiz/tutorial.html			2022-05-19	2022-10-18	3	True	False	False	False				0		134	150	10.366666666666667	0
Contributing to the Galaxy Training Material	Creating a new tutorial	https://training.galaxyproject.org//topics/contributing/tutorials/create-new-tutorial/tutorial.html		Sequence trimming, Read pre-processing, Read mapping, Data handling, Sequence file editing, Primer removal	2018-06-20	2025-11-20	33	True	False	True	True	bowtie2, Filter1, tp_sorted_uniq, tp_cut_tool, c3s, random_lines1, fastq_to_tabular, seqtk_subseq, tp_sed_tool, tp_cat, bam_to_sam, Cut1, cutadapt			0		1916	2788	12.85	0
Contributing to the Galaxy Training Material	FAIR Galaxy Training Material	https://training.galaxyproject.org//topics/contributing/tutorials/fair-gtn/tutorial.html			2026-03-18	2026-03-18	0	True	False	False	False				0		0	0	0.0	0
Contributing to the Galaxy Training Material	Single Cell Publication - Data Plotting	https://training.galaxyproject.org//topics/contributing/tutorials/meta-analysis-plot/tutorial.html			2024-11-07	2024-11-07	1	True	False	False	False				0		68	68	7.583333333333333	0
Contributing to the Galaxy Training Material	Single Cell Publication - Data Analysis	https://training.galaxyproject.org//topics/contributing/tutorials/meta-analysis-data/tutorial.html			2024-11-07	2024-11-07	1	True	False	False	False				0		93	97	6.383333333333334	0
Contributing to the Galaxy Training Material	Creating content in Markdown	https://training.galaxyproject.org//topics/contributing/tutorials/create-new-tutorial-content/tutorial.html		Sequencing quality control, Validation	2017-06-25	2025-04-08	85	True	False	False	False	multiqc, upload1			0		3849	9888	7.05	0
Contributing to the Galaxy Training Material	Creating Slides	https://training.galaxyproject.org//topics/contributing/tutorials/create-new-tutorial-slides/slides.html			2018-06-13	2024-11-08	17	False	True	True	False				0		3560767	8606074	2.15	0
Contributing to the Galaxy Training Material	Updating tool versions in a tutorial	https://training.galaxyproject.org//topics/contributing/tutorials/updating_tutorial/tutorial.html			2024-11-29	2024-11-29	1	True	False	False	False				0		137	158	14.6	0
Variant Analysis	Mutation calling, viral genome reconstruction and lineage/clade assignment from SARS-CoV-2 sequencing data	https://training.galaxyproject.org//topics/variant-analysis/tutorials/sars-cov-2-variant-discovery/tutorial.html		Methylation analysis, Tree-based sequence alignment, Variant calling, Variant classification	2021-06-30	2025-03-28	18	True	False	True	False	Filter1, fasta_regex_finder, upload1, nextclade, datamash_ops, pangolin	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		7625	13531	7.4	0
